loanamount,interest,avg_loanamount,avg_paym_span_hrs,avg_active_span_days,avg_interest,max_loannumber,age,interest_interval_3000,interest_interval_mas de 3000,interest_interval_menos de 3000,bank_name_clients_Multinational Banks,termdays_Other,age_interval_26-35,age_interval_36-40,age_interval_41-61,state_Other,loan_interval_mas de 10000,loannumber_0-4,cluster
20000.0,4500.0,14000.0,13.4,12.4,2250.0,5.0,47.0,0,1,0,1,0,0,0,1,0,1,0,0
50000.0,5000.0,26000.0,10.5,22.7,4548.75,10.0,34.0,0,1,0,0,1,1,0,0,0,1,0,1
30000.0,6000.0,26111.11111111111,13.444444444444445,16.333333333333332,3561.111111111112,9.0,33.0,0,1,0,0,1,1,0,0,0,1,0,1
25000.0,3750.0,12142.857142857143,11.714285714285714,7.428571428571429,1685.7142857142858,7.0,29.0,0,1,0,1,0,1,0,0,0,1,0,0
20000.0,2250.0,13333.333333333334,13.333333333333334,16.0,2250.0,3.0,44.0,0,0,1,1,1,0,0,1,1,1,1,0
30000.0,4500.0,20000.0,14.714285714285714,14.714285714285714,2771.414285714286,7.0,42.0,0,1,0,0,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,10.5,29.5,3000.0,2.0,42.0,1,0,0,0,0,0,0,1,0,0,1,0
30000.0,9000.0,23333.33333333333,11.22222222222222,35.888888888888886,5244.444444444444,9.0,32.0,0,1,0,0,1,1,0,0,0,1,0,1
20000.0,4500.0,10000.0,13.333333333333334,24.666666666666668,2500.0,3.0,36.0,0,1,0,1,0,0,1,0,1,1,1,0
10000.0,3000.0,10000.0,14.4,27.4,2700.0,5.0,43.0,1,0,0,1,0,0,0,1,1,0,0,0
15000.0,1500.0,12777.777777777776,13.88888888888889,20.55555555555556,2375.0,9.0,34.0,0,0,1,1,0,1,0,0,1,1,0,0
30000.0,4500.0,20000.0,10.2,21.0,3720.0,5.0,35.0,0,1,0,0,0,1,0,0,1,1,0,1
50000.0,7500.0,25000.0,14.25,25.666666666666668,4908.333333333333,12.0,41.0,0,1,0,1,1,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,6.0,28.0,3000.0,2.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
40000.0,8000.0,20333.33333333333,12.666666666666666,23.6,3700.0,16.0,29.0,0,1,0,1,1,1,0,0,1,1,0,1
30000.0,4500.0,17000.0,10.5,21.1,2245.0,11.0,34.0,0,1,0,0,0,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,17.0,19.5,3000.0,2.0,38.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,8.666666666666666,29.0,3000.0,3.0,37.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,16.0,33.0,3000.0,2.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,10000.0,13.666666666666666,22.0,2750.0,6.0,31.0,0,1,0,1,0,1,0,0,1,1,0,0
30000.0,4500.0,20000.0,14.846153846153848,23.692307692307693,2578.846153846154,13.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,8.333333333333334,13.0,3000.0,3.0,34.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,19.0,30.0,3000.0,1.0,36.0,1,0,0,0,0,0,1,0,0,0,1,0
30000.0,4500.0,17142.85714285714,10.857142857142858,19.0,2742.8571428571427,7.0,37.0,0,1,0,1,0,0,1,0,0,1,0,1
20000.0,4500.0,12500.0,12.0,14.75,2250.0,4.0,39.0,0,1,0,0,0,0,1,0,1,1,0,0
10000.0,3000.0,10000.0,14.0,21.5,1800.0,10.0,29.0,1,0,0,0,0,1,0,0,0,0,0,0
20000.0,2250.0,14000.0,5.8,21.2,2560.0,5.0,31.0,0,0,1,0,1,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,12.0,23.0,1500.0,1.0,27.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,10.0,44.5,3000.0,2.0,40.0,1,0,0,1,0,0,1,0,1,0,1,0
20000.0,4500.0,10000.0,8.333333333333334,16.666666666666668,3000.0,3.0,43.0,0,1,0,0,0,0,0,1,0,1,1,0
10000.0,3000.0,10000.0,14.6,32.8,2700.0,5.0,49.0,1,0,0,1,0,0,0,1,1,0,0,0
15000.0,1687.5,10000.0,14.166666666666666,17.666666666666668,1500.0,6.0,52.0,0,0,1,0,1,0,0,1,1,1,0,0
10000.0,3000.0,10000.0,10.0,2.0,3000.0,1.0,28.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,19.0,22.0,1500.0,1.0,27.0,0,0,1,1,1,1,0,0,1,0,1,0
20000.0,2250.0,10000.0,2.6666666666666665,14.666666666666666,1500.0,3.0,35.0,0,0,1,1,1,1,0,0,1,1,1,0
10000.0,3000.0,10000.0,15.0,29.0,3000.0,1.0,40.0,1,0,0,1,0,0,1,0,0,0,1,0
20000.0,4500.0,10000.0,16.75,30.125,2906.25,8.0,33.0,0,1,0,1,0,1,0,0,1,1,0,0
10000.0,1500.0,10000.0,14.0,36.0,1500.0,1.0,31.0,0,0,1,1,1,1,0,0,1,0,1,0
20000.0,2250.0,12500.0,11.5,12.75,1687.5,4.0,34.0,0,0,1,1,1,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,18.5,30.0,3000.0,2.0,51.0,1,0,0,0,0,0,0,1,1,0,1,0
30000.0,9000.0,20000.0,11.0,36.8,4680.0,5.0,41.0,0,1,0,1,1,0,0,1,0,1,0,1
20000.0,4500.0,12857.142857142857,10.857142857142858,13.428571428571429,1714.2857142857142,7.0,34.0,0,1,0,1,0,1,0,0,1,1,0,0
10000.0,1500.0,10000.0,12.0,26.166666666666668,2500.0,6.0,37.0,0,0,1,1,1,0,1,0,1,0,0,0
10000.0,1500.0,10000.0,18.0,24.0,3000.0,1.0,38.0,0,0,1,0,1,0,1,0,0,0,1,0
30000.0,4500.0,23076.92307692308,15.307692307692308,19.615384615384617,3353.8384615384616,13.0,34.0,0,1,0,1,0,1,0,0,0,1,0,1
10000.0,1500.0,10000.0,11.5,5.5,1500.0,2.0,35.0,0,0,1,1,1,1,0,0,0,0,1,0
20000.0,4500.0,12000.0,9.2,34.6,3000.0,5.0,45.0,0,1,0,0,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,18.5,31.5,3000.0,2.0,32.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,9.0,13.0,1500.0,2.0,34.0,0,0,1,1,1,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,10.0,26.0,3000.0,1.0,41.0,1,0,0,0,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,11.0,13.5,2250.0,2.0,39.0,1,0,0,0,0,0,1,0,0,0,1,0
40000.0,4000.0,23636.36363636364,14.090909090909092,16.181818181818183,3134.090909090909,11.0,31.0,0,1,0,0,0,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,21.0,30.0,3000.0,1.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,17.0,32.5,3000.0,4.0,40.0,1,0,0,1,0,0,1,0,1,0,0,0
10000.0,3000.0,10000.0,22.0,8.0,3000.0,1.0,35.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,1500.0,10000.0,9.0,9.0,1500.0,1.0,39.0,0,0,1,1,1,0,1,0,1,0,1,0
10000.0,1500.0,10000.0,9.5,20.5,2250.0,2.0,44.0,0,0,1,0,1,0,0,1,1,0,1,0
30000.0,9000.0,17142.85714285714,10.142857142857142,12.285714285714286,2692.8571428571427,7.0,41.0,0,1,0,0,1,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,16.0,31.0,3000.0,1.0,36.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,17.0,18.0,1500.0,1.0,32.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,13.0,19.0,1500.0,1.0,33.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,12.0,27.0,3000.0,1.0,38.0,1,0,0,1,0,0,1,0,0,0,1,0
20000.0,4500.0,10000.0,19.666666666666668,8.333333333333334,2000.0,3.0,45.0,0,1,0,1,0,0,0,1,1,1,1,0
20000.0,2250.0,14000.0,6.4,20.0,2110.0,5.0,32.0,0,0,1,1,1,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,17.0,45.0,3000.0,1.0,36.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,19.0,16.0,3000.0,1.0,40.0,1,0,0,1,0,0,1,0,0,0,1,0
40000.0,4000.0,25714.28571428572,10.928571428571429,16.071428571428573,3007.1428571428573,14.0,46.0,0,1,0,1,0,0,0,1,0,1,0,1
20000.0,4500.0,10000.0,11.9,16.6,1575.0,10.0,31.0,0,1,0,1,0,1,0,0,0,1,0,0
10000.0,3000.0,13333.333333333334,7.0,30.0,3266.6666666666665,3.0,30.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,13.0,19.25,1500.0,4.0,32.0,0,0,1,0,1,1,0,0,0,0,0,0
40000.0,4000.0,23333.33333333333,15.0,25.33333333333333,3911.1111111111113,9.0,34.0,0,1,0,1,0,1,0,0,0,1,0,1
60000.0,5400.0,13200.0,13.36,3.72,1341.0,26.0,35.0,0,1,0,1,1,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,9.5,44.0,3000.0,2.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,13.5,38.5,3000.0,2.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
40000.0,4000.0,25454.545454545456,13.818181818181818,19.545454545454547,3181.818181818182,11.0,39.0,0,1,0,0,0,0,1,0,0,1,0,1
10000.0,1500.0,10000.0,8.0,16.5,1500.0,2.0,36.0,0,0,1,1,1,0,1,0,1,0,1,0
20000.0,2250.0,12500.0,14.25,25.0,2787.5,4.0,40.0,0,0,1,1,1,0,1,0,1,1,0,0
20000.0,4500.0,14000.0,16.8,25.8,3600.0,5.0,36.0,0,1,0,1,0,0,1,0,1,1,0,0
10000.0,3000.0,10000.0,21.0,30.0,3000.0,1.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0
15000.0,2250.0,14285.714285714286,16.857142857142858,23.571428571428573,3242.8571428571427,7.0,32.0,0,0,1,1,0,1,0,0,1,1,0,0
40000.0,4000.0,28461.53846153846,12.0,23.0,3526.923076923077,13.0,32.0,0,1,0,1,0,1,0,0,0,1,0,1
10000.0,750.0,10000.0,10.666666666666666,14.5,1241.6666666666667,6.0,43.0,0,0,1,1,1,0,0,1,1,0,0,0
20000.0,4500.0,14000.0,18.2,27.0,3600.0,5.0,32.0,0,1,0,1,0,1,0,0,0,1,0,0
10000.0,3000.0,10000.0,4.0,31.0,3000.0,1.0,30.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,1125.0,10000.0,11.5,15.0,1500.0,2.0,36.0,0,0,1,1,1,0,1,0,1,0,1,0
50000.0,2500.0,29375.0,13.9375,20.8125,3406.25,16.0,47.0,0,0,1,0,0,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,12.0,25.0,1500.0,1.0,49.0,1,0,0,0,0,0,0,1,1,0,1,0
40000.0,4000.0,26000.0,14.2,26.7,4600.0,10.0,37.0,0,1,0,0,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,0.0,29.0,3000.0,1.0,39.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,16.0,13.0,1500.0,1.0,45.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,10.0,28.0,3000.0,1.0,36.0,1,0,0,1,0,0,1,0,1,0,1,0
30000.0,4500.0,15625.0,13.625,12.0,2178.125,8.0,36.0,0,1,0,1,0,0,1,0,1,1,0,1
20000.0,4500.0,10000.0,14.5,28.0,3000.0,2.0,38.0,0,1,0,1,0,0,1,0,0,1,1,0
10000.0,3000.0,10000.0,20.0,26.0,1500.0,2.0,31.0,1,0,0,0,0,1,0,0,0,0,1,0
15000.0,3375.0,10000.0,17.0,16.166666666666668,1554.1666666666667,6.0,34.0,0,1,0,1,0,1,0,0,0,1,0,0
20000.0,4500.0,10000.0,9.333333333333334,27.666666666666668,3000.0,3.0,37.0,0,1,0,0,0,0,1,0,1,1,1,0
20000.0,4500.0,13750.0,10.875,18.625,2331.25,8.0,33.0,0,1,0,1,0,1,0,0,0,1,0,0
40000.0,4000.0,21875.0,12.5,28.375,3871.875,8.0,31.0,0,1,0,0,0,1,0,0,0,1,0,1
10000.0,1500.0,10000.0,21.0,35.0,3000.0,2.0,38.0,0,0,1,0,1,0,1,0,0,0,1,0
30000.0,3000.0,19230.76923076923,11.23076923076923,22.76923076923077,3100.0,13.0,43.0,1,0,0,1,0,0,0,1,0,1,0,1
40000.0,4000.0,27500.0,14.166666666666666,23.08333333333333,3825.0,12.0,34.0,0,1,0,1,0,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,17.0,31.0,3000.0,1.0,37.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,4.0,32.0,3000.0,1.0,41.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,12000.0,16.2,28.6,3160.0,5.0,46.0,1,0,0,1,0,0,0,1,1,0,0,0
10000.0,3000.0,10000.0,19.0,6.0,3000.0,1.0,37.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,13.0,36.0,3000.0,1.0,40.0,1,0,0,1,0,0,1,0,1,0,1,0
40000.0,8000.0,20000.0,12.0,30.857142857142858,3764.285714285714,7.0,37.0,0,1,0,1,1,0,1,0,0,1,0,1
30000.0,4500.0,17500.0,15.0,18.0,2437.5,4.0,54.0,0,1,0,0,0,0,0,1,0,1,0,1
30000.0,6000.0,18333.33333333333,12.666666666666666,24.33333333333333,4483.333333333333,6.0,33.0,0,1,0,1,1,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,10.0,26.0,3000.0,1.0,43.0,1,0,0,0,0,0,0,1,1,0,1,0
20000.0,4500.0,13333.333333333334,15.666666666666666,22.666666666666668,3000.0,3.0,41.0,0,1,0,0,0,0,0,1,1,1,1,0
10000.0,3000.0,10000.0,16.0,34.0,3000.0,1.0,42.0,1,0,0,1,0,0,0,1,0,0,1,0
20000.0,4500.0,14000.0,10.8,23.8,3300.0,5.0,34.0,0,1,0,1,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,23.0,28.0,3000.0,1.0,45.0,1,0,0,0,0,0,0,1,1,0,1,0
15000.0,1687.5,11666.666666666666,12.0,9.666666666666666,1562.5,6.0,37.0,0,0,1,0,1,0,1,0,0,1,0,0
10000.0,3000.0,10000.0,9.0,22.0,3000.0,1.0,41.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,13.5,22.0,1500.0,6.0,34.0,0,0,1,1,1,1,0,0,1,0,0,0
10000.0,3000.0,10000.0,10.0,30.0,3000.0,1.0,35.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,2250.0,10000.0,13.8,18.6,2000.0,5.0,38.0,0,0,1,0,1,0,1,0,0,1,0,0
10000.0,2250.0,16666.666666666668,12.5,20.0,3883.3333333333335,6.0,45.0,0,0,1,0,0,0,0,1,1,0,0,0
10000.0,3000.0,10000.0,10.0,27.0,3000.0,1.0,38.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,19.0,32.0,3000.0,1.0,41.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,16.0,15.75,1312.5,4.0,43.0,1,0,0,1,0,0,0,1,1,0,0,0
10000.0,3000.0,10000.0,11.0,27.0,3000.0,1.0,43.0,1,0,0,1,0,0,0,1,0,0,1,0
20000.0,2250.0,17500.0,11.875,24.125,3206.25,8.0,48.0,0,0,1,0,1,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,8.0,26.0,3000.0,1.0,37.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,22.0,18.0,3000.0,1.0,41.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,8.0,27.0,3000.0,1.0,35.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,13.0,14.0,1500.0,1.0,36.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,16.0,22.0,3000.0,1.0,48.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,17.0,31.0,1500.0,1.0,42.0,1,0,0,0,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,13.5,17.5,3000.0,2.0,34.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,7.0,38.0,3000.0,1.0,39.0,1,0,0,0,0,0,1,0,0,0,1,0
40000.0,8000.0,21111.11111111111,14.666666666666666,29.11111111111111,4666.666666666667,9.0,30.0,0,1,0,1,1,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,10.0,28.0,3000.0,1.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
50000.0,2500.0,28666.666666666668,11.666666666666666,19.53333333333333,3293.333333333333,15.0,45.0,0,0,1,1,0,0,0,1,1,1,0,1
20000.0,4500.0,13750.0,10.75,30.75,2250.0,4.0,34.0,0,1,0,1,0,1,0,0,1,1,0,0
30000.0,4500.0,16875.0,6.75,29.625,3434.375,8.0,40.0,0,1,0,0,0,0,1,0,0,1,0,1
20000.0,4500.0,12500.0,12.5,5.0,1593.75,4.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,14.0,14.0,3000.0,1.0,52.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,4.0,32.0,3000.0,1.0,42.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,21.0,18.0,1500.0,1.0,34.0,0,0,1,0,1,1,0,0,0,0,1,0
20000.0,4500.0,14000.0,9.4,20.4,2860.0,5.0,42.0,0,1,0,1,0,0,0,1,1,1,0,0
10000.0,3000.0,10000.0,18.0,20.0,3000.0,1.0,40.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,8.0,30.0,3000.0,3.0,29.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,4.5,24.5,2250.0,2.0,33.0,0,0,1,1,1,1,0,0,0,0,1,0
40000.0,8000.0,20555.555555555555,11.11111111111111,33.111111111111114,4298.611111111111,9.0,35.0,0,1,0,0,1,1,0,0,0,1,0,1
20000.0,4500.0,10000.0,12.0,27.0,2500.0,3.0,39.0,0,1,0,1,0,0,1,0,1,1,1,0
30000.0,9000.0,17500.0,14.75,31.25,4875.0,4.0,43.0,0,1,0,1,1,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,11.285714285714286,23.285714285714285,2357.1428571428573,7.0,33.0,1,0,0,1,0,1,0,0,1,0,0,0
20000.0,4500.0,12500.0,15.875,25.75,2912.5,9.0,31.0,0,1,0,0,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,14.25,27.25,2625.0,4.0,35.0,1,0,0,1,0,1,0,0,0,0,0,0
10000.0,3000.0,10000.0,9.0,26.0,3000.0,1.0,31.0,1,0,0,1,0,1,0,0,1,0,1,0
40000.0,4000.0,24545.454545454544,12.181818181818182,25.727272727272727,3845.4545454545455,11.0,33.0,0,1,0,0,0,1,0,0,0,1,0,1
20000.0,4500.0,10000.0,13.666666666666666,15.333333333333334,2000.0,3.0,33.0,0,1,0,1,0,1,0,0,1,1,1,0
10000.0,3000.0,10000.0,14.0,10.0,1500.0,1.0,37.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,8.0,22.0,3000.0,2.0,30.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,20.0,30.0,3000.0,1.0,38.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,20.0,13.0,3000.0,1.0,33.0,1,0,0,0,0,1,0,0,1,0,1,0
20000.0,4500.0,12500.0,17.5,21.75,2625.0,4.0,39.0,0,1,0,1,0,0,1,0,0,1,0,0
10000.0,2250.0,10000.0,12.333333333333334,4.666666666666667,1500.0,3.0,37.0,0,0,1,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,15.75,20.0,2250.0,4.0,43.0,1,0,0,1,0,0,0,1,1,0,0,0
10000.0,3000.0,10000.0,10.0,26.0,3000.0,1.0,41.0,1,0,0,1,0,0,0,1,0,0,1,0
30000.0,4500.0,15000.0,12.166666666666666,25.33333333333333,3383.333333333333,6.0,36.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,15.0,29.0,3000.0,1.0,49.0,1,0,0,0,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,20.0,30.0,3000.0,1.0,43.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,9.0,27.0,3000.0,1.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0
30000.0,6000.0,11363.636363636364,12.0,21.545454545454547,2329.5454545454545,11.0,38.0,0,1,0,1,1,0,1,0,0,1,0,1
10000.0,1500.0,10000.0,15.0,22.4,1500.0,5.0,34.0,0,0,1,1,1,1,0,0,1,0,0,0
10000.0,3000.0,10000.0,10.0,26.0,3000.0,1.0,48.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,9.5,28.5,2250.0,2.0,34.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,1500.0,8750.0,10.25,12.5,1312.5,4.0,39.0,0,0,1,0,1,0,1,0,1,0,0,0
10000.0,3000.0,10000.0,18.0,25.0,3000.0,1.0,35.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,16.0,27.5,2250.0,2.0,34.0,1,0,0,1,0,1,0,0,0,0,1,0
20000.0,4500.0,18750.0,15.0,20.125,3400.0,8.0,30.0,0,1,0,1,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,11.0,25.0,3000.0,1.0,36.0,1,0,0,1,0,0,1,0,1,0,1,0
20000.0,4500.0,10000.0,14.666666666666666,23.666666666666668,2500.0,3.0,44.0,0,1,0,0,0,0,0,1,0,1,1,0
40000.0,4000.0,19833.33333333333,12.666666666666666,27.166666666666668,3733.3333333333335,6.0,37.0,0,1,0,0,0,0,1,0,0,1,0,1
10000.0,1500.0,10000.0,12.0,9.0,1500.0,1.0,44.0,0,0,1,1,1,0,0,1,0,0,1,0
20000.0,4500.0,10000.0,7.666666666666667,19.33333333333333,2500.0,3.0,41.0,0,1,0,1,0,0,0,1,0,1,1,0
20000.0,4500.0,12500.0,16.5,24.75,2875.0,4.0,36.0,0,1,0,0,0,0,1,0,0,1,0,0
10000.0,3000.0,10000.0,19.0,31.0,3000.0,1.0,40.0,1,0,0,1,0,0,1,0,0,0,1,0
15000.0,2250.0,14285.714285714286,10.857142857142858,20.428571428571427,1873.2142857142856,7.0,27.0,0,0,1,1,0,1,0,0,1,1,0,0
20000.0,4500.0,10000.0,16.0,17.666666666666668,2000.0,3.0,36.0,0,1,0,0,0,0,1,0,1,1,1,0
10000.0,3000.0,10000.0,18.0,16.0,3000.0,1.0,39.0,1,0,0,1,0,0,1,0,1,0,1,0
50000.0,2500.0,20000.0,14.235294117647058,8.529411764705882,1994.117647058824,17.0,36.0,0,0,1,0,0,0,1,0,0,1,0,1
20000.0,4500.0,10000.0,14.8,11.6,1800.0,5.0,41.0,0,1,0,0,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,13.0,27.0,3000.0,1.0,42.0,1,0,0,1,0,0,0,1,0,0,1,0
20000.0,4500.0,11250.0,17.0,14.25,1968.75,4.0,37.0,0,1,0,1,0,0,1,0,0,1,0,0
10000.0,3000.0,10000.0,17.0,30.0,3000.0,1.0,31.0,1,0,0,0,0,1,0,0,1,0,1,0
30000.0,4500.0,18000.0,15.2,23.0,3750.0,10.0,34.0,0,1,0,1,0,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,14.0,24.0,3000.0,1.0,30.0,1,0,0,1,0,1,0,0,1,0,1,0
30000.0,4500.0,21600.0,10.6,27.0,3595.0,11.0,29.0,0,1,0,1,0,1,0,0,0,1,0,1
20000.0,2250.0,14000.0,6.6,11.0,1800.0,5.0,38.0,0,0,1,0,1,0,1,0,1,1,0,0
10000.0,3000.0,10000.0,15.0,5.0,3000.0,1.0,34.0,1,0,0,0,0,1,0,0,1,0,1,0
20000.0,4500.0,11250.0,11.25,23.5,3093.75,4.0,41.0,0,1,0,0,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,9.5,26.5,3000.0,2.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
30000.0,4500.0,20000.0,11.555555555555555,17.333333333333332,2788.8888888888887,9.0,30.0,0,1,0,1,0,1,0,0,0,1,0,1
15000.0,2250.0,18333.33333333333,12.444444444444445,20.88888888888889,2625.0,9.0,31.0,0,0,1,0,0,1,0,0,0,1,0,0
10000.0,1500.0,10000.0,4.0,14.0,1500.0,1.0,49.0,0,0,1,0,1,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,12.0,11.0,1500.0,1.0,37.0,0,0,1,0,1,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,12.333333333333334,29.33333333333333,2500.0,3.0,32.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,15.0,25.5,3000.0,2.0,43.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,13.0,18.0,3000.0,1.0,33.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,14.0,14.0,1500.0,1.0,35.0,0,0,1,0,1,1,0,0,1,0,1,0
20000.0,4500.0,12500.0,11.75,24.5,3000.0,4.0,33.0,0,1,0,0,0,1,0,0,0,1,0,0
20000.0,4500.0,12500.0,7.0,28.0,3375.0,4.0,30.0,0,1,0,1,0,1,0,0,1,1,0,0
10000.0,1500.0,10000.0,10.0,10.0,1500.0,1.0,36.0,0,0,1,1,1,0,1,0,1,0,1,0
30000.0,4500.0,15000.0,14.8,21.2,2475.0,5.0,38.0,0,1,0,0,0,0,1,0,0,1,0,1
10000.0,3000.0,10000.0,9.0,31.142857142857142,2785.714285714286,7.0,37.0,1,0,0,0,0,0,1,0,0,0,0,0
10000.0,1500.0,10000.0,9.5,13.0,1500.0,2.0,33.0,0,0,1,1,1,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,0.0,12.0,3000.0,1.0,32.0,1,0,0,1,0,1,0,0,0,0,1,0
30000.0,4500.0,18888.88888888889,13.555555555555555,17.77777777777778,3000.0,9.0,37.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,8.333333333333334,34.0,3000.0,3.0,39.0,1,0,0,1,0,0,1,0,0,0,1,0
20000.0,4500.0,15000.0,14.333333333333334,15.333333333333334,1875.0,6.0,37.0,0,1,0,1,0,0,1,0,0,1,0,0
10000.0,3000.0,10000.0,13.0,27.0,3000.0,1.0,33.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,21.0,30.0,3000.0,1.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,10.0,12.0,1500.0,1.0,47.0,0,0,1,0,1,0,0,1,1,0,1,0
40000.0,4000.0,23333.33333333333,14.444444444444445,25.33333333333333,4266.666666666667,9.0,38.0,0,1,0,0,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,21.0,30.0,3000.0,1.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0
