customerid,bank_name_clients,age,state,age_interval
8a858eed5756fb0e01576bf110494f12,Multinational Banks,37,Lagos,36-40
8a858f0455d9feaf0155e4344e847fc6,GT Bank,29,Other,26-35
8a858f8a558227f2015590dc5e57307e,Multinational Banks,47,Other,41-61
8a858e495d1e235c015d22b45ae26f6c,GT Bank,31,Lagos,26-35
8a858e0359bb64590159c00194e641f9,Multinational Banks,31,Lagos,26-35
8a8588fd53c244bc0153c7464a0b550c,GT Bank,32,Other,26-35
8a858f1959d168260159d213daf93761,GT Bank,40,Other,36-40
8a858ee45b62dadc015b62fedecd1b56,GT Bank,34,Lagos,26-35
8a858f2f54e28d530155057d6c2129e1,Multinational Banks,36,Lagos,36-40
8a85897353d85af80153db21edaa0bf8,Multinational Banks,43,Other,41-61
8a858e655a047d1a015a05e93ffa5960,Multinational Banks,37,Other,36-40
8a858ea75cef5535015cf2aa1846310b,Multinational Banks,41,Other,41-61
8a858f765c113fe5015c115c296e11f0,GT Bank,49,Other,41-61
8a858fda56562f8f015663f921ac0cee,GT Bank,37,Other,36-40
8a858f0455d9feaf0155e51729974b16,GT Bank,37,Lagos,36-40
8a8588dd54a3ead30154bad3d2962cce,Multinational Banks,39,Other,36-40
8a858e7d5ab8ce17015abf6bc2b52ab6,Multinational Banks,39,Other,36-40
8a858ee85aa98890015aaabaf01461b8,Multinational Banks,53,Lagos,41-61
8a858f255cb1710a015cb4d46c3074f7,GT Bank,47,Lagos,41-61
8a858f745bf29616015bf2e3f2b038f8,GT Bank,33,Other,26-35
8a858f365b2547f3015b2fa36f67322c,Multinational Banks,48,Other,41-61
8a858e6c5c88d145015c9d177714659b,Multinational Banks,29,Lagos,26-35
8a858f0656b7820c0156c1675caf6f38,Multinational Banks,38,Lagos,36-40
8a858e225a28c713015a33e7c0bf5ed8,Multinational Banks,35,Lagos,26-35
8a858ef458d4a52e0158f7a7f43b294b,GT Bank,38,Lagos,36-40
8a858f6e5cb16eb9015cb59f4eb9116f,Multinational Banks,38,Other,36-40
8a858f495a7fafc1015a806e19fd05d4,Multinational Banks,48,Lagos,41-61
8a858f61560bc0e501561c6067660b09,GT Bank,34,Other,26-35
8a858fcc5d0cbc32015d0cbda2d1011a,Multinational Banks,42,Other,41-61
8a858faf5679a838015682738f813968,Multinational Banks,36,Other,36-40
8a858fa5552add5d01554935cd6633ac,Multinational Banks,33,Lagos,26-35
8a858eff5b393484015b3944320810f3,Multinational Banks,44,Lagos,41-61
8a858eb05d2d1297015d313b03581809,GT Bank,34,Other,26-35
8a858f1b5b24a6bf015b24c29e5017d9,Multinational Banks,33,Other,26-35
8a858f00590ac4e701592b042a0e2816,Multinational Banks,51,Other,41-61
8a858fcf5b39c3ba015b3d91e1f028de,Multinational Banks,38,Other,36-40
8a858fbf5b3a0b46015b3d3cf15c02dc,Multinational Banks,42,Other,41-61
8a858eed5a42df95015a45e2fcac6aa9,Multinational Banks,37,Lagos,36-40
8a858f035ac15096015ac6ca9b3e0879,Multinational Banks,37,Lagos,36-40
8a858eda5c8863ff015c8c99ccc66fa7,Multinational Banks,44,Other,41-61
8a858f9c5a4817be015a48bb859430a2,GT Bank,32,Other,26-35
8a858f09582a50b201583155980077a9,Multinational Banks,31,Lagos,26-35
8a858f99560bbe4501561769d7674785,Multinational Banks,50,Other,41-61
8a858e685adba68e015adc39b1736fc3,GT Bank,35,Lagos,26-35
8a858e615c832be8015c83b1cd532bb9,GT Bank,35,Other,26-35
8a858f155554552501555b1f0b681e93,GT Bank,34,Other,26-35
8a858faf56b7821c0156cd9d24f12275,Multinational Banks,42,Other,41-61
8a858e905b47e117015b47efdc460bbc,Multinational Banks,36,Other,36-40
8a858e0256b781d80156c65a6ffb2709,GT Bank,32,Other,26-35
8a858e725c360240015c3797bd734cf7,GT Bank,48,Lagos,41-61
8a858e105bd92644015bdca43c877d2c,GT Bank,42,Lagos,41-61
8a858f185d1daff6015d227c61832b3e,GT Bank,37,Lagos,36-40
8a858f2e5cd09481015cd0b9a1c71440,GT Bank,36,Other,36-40
8a858f3b5c1c5a08015c1f69e3786a85,Multinational Banks,35,Other,26-35
8a858f7a5ca22d3c015ca24d01461879,GT Bank,38,Lagos,36-40
8a858f305c8dd672015c9d82080e7f53,Multinational Banks,30,Lagos,26-35
8a858ec6560bc098015613ffe8fc317e,Multinational Banks,56,Other,41-61
8a858ed55844707601584dfb865e3284,Multinational Banks,28,Other,26-35
8a858f965c6950da015c7c383abc69c6,GT Bank,31,Lagos,26-35
8a858ef25cd0c652015cd46515a128be,Multinational Banks,37,Other,36-40
8a858fb15d0d2558015d0d98bc79398b,Multinational Banks,31,Lagos,26-35
8a858f475bceed0d015bcf37085126dd,GT Bank,36,Lagos,36-40
8a858e225c404292015c583027e72e02,GT Bank,39,Other,36-40
8a858f8d5b3e733e015b3e7510a70420,GT Bank,46,Lagos,41-61
8a858ee0564adc5001564f944be67238,Multinational Banks,41,Lagos,41-61
8a858ff25b8b1ddb015b8b21ddb703ae,Multinational Banks,33,Other,26-35
8a858fa154e2912f0155071c1e512f6f,GT Bank,36,Lagos,36-40
8a858f4b55df0f530155ee9754535666,Multinational Banks,34,Other,26-35
8a858ff85bd93919015be339c7e73cdd,Multinational Banks,47,Lagos,41-61
8a858f13556665aa015568a887180914,Multinational Banks,44,Other,41-61
8a858fcb5d0ed176015d0ed6ebae01b8,Multinational Banks,38,Other,36-40
8a858ffc5aa39049015aa5111d27328c,Multinational Banks,32,Lagos,26-35
8a858e335c1122c5015c1187707f28ce,Multinational Banks,36,Other,36-40
8a858e8e5ca1f1a8015ca6ccb89a4291,Multinational Banks,38,Other,36-40
8a858899538ddb8e01539138c80a2348,Multinational Banks,35,Lagos,26-35
8a858e705668e16701567f1523211e5a,Multinational Banks,46,Lagos,41-61
8a858e905ce98e8d015cede36efc025d,Multinational Banks,34,Other,26-35
8a858e345bd96da8015bdda4b3061ff5,Multinational Banks,50,Other,41-61
8a858e875b910dfe015b9e85091b69f4,Multinational Banks,43,Other,41-61
8a858e905d41e83b015d443e540c5211,GT Bank,30,Lagos,26-35
8a858f7958b0a4a80158b4e352b6367b,Multinational Banks,40,Lagos,36-40
8a858f725b49c0c0015b53c3efcd2b7b,GT Bank,32,Lagos,26-35
8a858f61560bc0e501560d55eaca7446,GT Bank,50,Other,41-61
8a858e665b8729fe015b8996f6f14ebd,Multinational Banks,40,Other,36-40
8a858fc55d5b019b015d5b1a5eb20dec,GT Bank,36,Other,36-40
8a858e045b495c30015b53e0569d3bbe,GT Bank,27,Other,26-35
8a858e205c21d53a015c30d563282210,Multinational Banks,41,Other,41-61
8a858f365c83961c015c87be26386a2f,GT Bank,34,Other,26-35
8a858e065ccb8bc0015ccbf7b21c1875,Multinational Banks,32,Other,26-35
8a858f03582a54c3015830069801577c,Multinational Banks,45,Lagos,41-61
8a858fd3552c756201553f187a62138c,GT Bank,41,Lagos,41-61
8a858ff459faa35f0159fb450b99348d,Multinational Banks,42,Other,41-61
8a858f4b55df0f530155ebb514c354cc,GT Bank,34,Other,26-35
8a858f5e5566567d0155777b44e00cfa,Multinational Banks,33,Lagos,26-35
8a858f295ca6f581015ca77afccb5d6d,GT Bank,33,Other,26-35
8a858f555cacacdf015caff7ce8b005a,Multinational Banks,35,Other,26-35
8a858f4c5bb597f6015bbdbff82d4971,GT Bank,39,Lagos,36-40
8a858e635bd8fe1e015bd92b99e21721,Multinational Banks,44,Lagos,41-61
8a858fad5bf85d5e015bfbf379a84604,GT Bank,36,Other,36-40
8a858ef85cf9e152015d046af64c145f,GT Bank,40,Lagos,36-40
8a858fbd59a760570159a7a6fe900a10,GT Bank,35,Lagos,26-35
8a6a96044539adf801453c576ed213c4,Multinational Banks,36,Lagos,36-40
8a858f1554da2c400154dd8939c56b1f,GT Bank,37,Lagos,36-40
8a858fa25bd92c20015be258fc2f3a87,GT Bank,31,Other,26-35
8a858fe45cd62cbf015cdc3635aa3ff0,GT Bank,43,Lagos,41-61
8a858f61560bc0e5015613ecc04d30bf,Multinational Banks,35,Lagos,26-35
8a858ffb5b350b52015b388c6bbe729a,GT Bank,41,Lagos,41-61
8a858e2d5bb55d46015bc61fa9492de0,GT Bank,32,Lagos,26-35
8a858e5b5bd99460015bd9e9ee2e18f4,Multinational Banks,34,Lagos,26-35
8a858fd05bfd7d3c015c0c5d3e482a95,Multinational Banks,39,Lagos,36-40
8a858f565c3acb9d015c3f5e4d3b6d8d,GT Bank,33,Other,26-35
8a858fcd56b9f22c0156d5a3112d0270,Multinational Banks,34,Other,26-35
8a858e6f5668e01701568cf7ba8e39da,Multinational Banks,33,Other,26-35
8a858f665c45930d015c54a24fdc1f6c,Multinational Banks,51,Other,41-61
8a8588dc536a141301538365df9251b8,GT Bank,35,Lagos,26-35
8a858e1556321b9401564c8d8e8144d8,Multinational Banks,35,Lagos,26-35
8a858eb55d8a047e015d8b0387e85794,Multinational Banks,43,Lagos,41-61
8a858ec45577f83e01557eaf9f0b1f4c,GT Bank,41,Lagos,41-61
8a858f6b570f2de901571b4734224a15,Multinational Banks,37,Lagos,36-40
8a858fe758dc437a0158f28361af1598,GT Bank,35,Lagos,26-35
8a858e5d57518f46015752de4ae9561b,Multinational Banks,36,Other,36-40
8a858e875c63d395015c68fde9f9525a,Multinational Banks,37,Other,36-40
8a858edd57f790040157ffe9b6ed3fbb,Multinational Banks,34,Other,26-35
8a858f4156939c3c0156a3156a530b83,Multinational Banks,38,Other,36-40
8a858e8d56b784480156bd9bd7f82e28,Multinational Banks,35,Lagos,26-35
8a858faf55d95d930155f31802a14559,Multinational Banks,38,Other,36-40
8a8589f853f100fb015414f177180117,Multinational Banks,48,Other,41-61
8a858e5f5a41b97f015a4212766e2f84,Multinational Banks,47,Other,41-61
8a858f93572e873c01574753c9513a4e,Multinational Banks,34,Lagos,26-35
8a858fc45c21da6f015c31f01ed74654,Multinational Banks,39,Lagos,36-40
8a85896653e0641c0153e12a41c550c3,GT Bank,44,Other,41-61
8a858fd458639fcc01586c3e51e93ef7,GT Bank,40,Other,36-40
8a858f585bfd6341015bfed6f96d6046,Multinational Banks,39,Lagos,36-40
8a858899538ddb8e0153a2b555421fc5,Multinational Banks,35,Lagos,26-35
8a858f885adcf4e8015ae2cbe4556d70,GT Bank,45,Lagos,41-61
8a858e0458d4ac3d0158dee8a7a84b5c,GT Bank,35,Other,26-35
8a858e8759d0442e0159d044a463005d,Multinational Banks,40,Other,36-40
8a8589f853f100fb0153f5489e6f355a,Multinational Banks,33,Other,26-35
8a858ffd5caca417015cad45b31249a2,Multinational Banks,36,Other,36-40
8a8189d152443f820152443f89500001,GT Bank,34,Lagos,26-35
8a858e0d59b7438d0159bad16dec7397,Multinational Banks,30,Lagos,26-35
8a858e8455f96c1c015603adbb74325e,GT Bank,47,Other,41-61
8a858f685aae9a21015aafc38f817511,GT Bank,30,Other,26-35
8a858e395cb1d4d9015cc0480a8943bd,GT Bank,40,Other,36-40
8a858e445cd56553015ce17d2c26494d,GT Bank,41,Lagos,41-61
8a858f585cf9d48b015d0805acb34afc,Multinational Banks,45,Other,41-61
8a3735d5518aba7301518ac34413010d,GT Bank,44,Lagos,41-61
8a858e8e59b255f50159b395d7435990,GT Bank,38,Other,36-40
8a858fda5d37b00c015d398ba9244b9a,Multinational Banks,28,Other,26-35
8a858e3d55ca3ef60155d5601ed8381b,GT Bank,36,Lagos,36-40
8a858fbd5cd6054a015cda142858051a,Multinational Banks,36,Other,36-40
8a858e6956939bac01569b259e5c7f89,Multinational Banks,28,Lagos,26-35
8a858eaa55a0b8ae0155ad2cab5e49cc,Multinational Banks,36,Other,36-40
8a858e375b347293015b3479e8930819,Multinational Banks,38,Other,36-40
8a858f0656b7820c0156b7ba6d5f13c0,Multinational Banks,38,Lagos,36-40
8a858e64586254230158688871643bdc,Multinational Banks,38,Other,36-40
8a858e02578f616401579484a4963345,GT Bank,43,Other,41-61
8a858e885c9c6f96015c9e2403c32687,Multinational Banks,44,Lagos,41-61
8a858f3455a0d8070155c5c138987cad,GT Bank,33,Lagos,26-35
8a858fbd5cd6054a015cd7dd84da3b90,Multinational Banks,32,Other,26-35
8a858faf56b7821c0156b93cd62a6275,Multinational Banks,42,Lagos,41-61
8a858ebe5908030101591d56673a3213,GT Bank,46,Lagos,41-61
8a858fe25b8c4e5c015b8c81bb7f1888,Multinational Banks,40,Other,36-40
8a858f0656b7820c0156c3e3a61c1d33,Multinational Banks,41,Lagos,41-61
8a858f655baa9ae1015baf6547472776,Multinational Banks,30,Lagos,26-35
8a858e035693e02901569ce8a75e0880,GT Bank,47,Lagos,41-61
8a858faa56dffac60156ecc553892ca9,GT Bank,35,Lagos,26-35
8a85881053bc33670153bda8562417c7,GT Bank,42,Other,41-61
8a85888c54a05b820154ae660ed5066c,Multinational Banks,28,Other,26-35
8a858e4e5b33db76015b33e5561f0c42,Multinational Banks,45,Lagos,41-61
8a858f525ba5119c015ba5a39b6c5444,Multinational Banks,38,Lagos,36-40
8a858f255cb1710a015cc4fa170b7538,Multinational Banks,38,Lagos,36-40
8a858f555cacacdf015cafb65d3e6608,Multinational Banks,29,Lagos,26-35
8a858fe55b869107015b86d3071740d2,GT Bank,43,Lagos,41-61
8a858e005941690001595e9e0eb82cde,Multinational Banks,34,Lagos,26-35
8a858f17597cf41201597d304e420226,Multinational Banks,34,Lagos,26-35
8a858f585bfd6341015c00857bc907b6,Multinational Banks,38,Lagos,36-40
8a858e125d65ee4d015d699d321f719d,Multinational Banks,46,Other,41-61
8a858e785a53f8a6015a5acbb0c81532,Multinational Banks,30,Lagos,26-35
8a8589a453bc422d0153c87530bf4e94,Multinational Banks,46,Other,41-61
8a858fa358d4a4d80158ee50ccb46401,Multinational Banks,27,Other,26-35
8a858e1d5cd58f9e015ceda385bb359d,GT Bank,37,Other,36-40
8a8589c1545181f301547d2cfb142ff4,GT Bank,43,Lagos,41-61
8a858fe957a094e00157adc84aec6ec2,GT Bank,42,Other,41-61
8a858e395cb1d4d9015cba9fbb6e6e2c,GT Bank,29,Lagos,26-35
8a858fca5c35df2c015c35e501f203d3,Multinational Banks,41,Other,41-61
8a85881053bc33670153cba1f98e6d19,Multinational Banks,37,Lagos,36-40
8a858fb156321969015654c9c420573b,GT Bank,36,Lagos,36-40
8a858fcb5ca240f7015ca5f067555ecb,GT Bank,35,Other,26-35
8a858e6a5bfd4b54015bfd6f35f40fb2,GT Bank,33,Lagos,26-35
8a858f665ca1c775015ca1e1f1360d78,Multinational Banks,34,Lagos,26-35
8a858f8e5c5f46fc015c62dc39102d88,GT Bank,46,Lagos,41-61
8a858fe8555f401f01556e0a6ac317b7,Multinational Banks,44,Other,41-61
8a858eba5b681df4015b6e0c99d3697f,GT Bank,37,Other,36-40
8a858e8e5bed1968015bed2ff2c80fc2,Multinational Banks,40,Lagos,36-40
8a858fb45bb59c21015bc2f6ab2a4b54,Multinational Banks,34,Other,26-35
8a858e195b90e512015b9ac8526473bc,GT Bank,34,Other,26-35
8a858e675c3fe0a1015c565aeb305fe0,GT Bank,40,Lagos,36-40
8a858e69566ae5b801567d7f1d677c71,GT Bank,47,Lagos,41-61
8a858ec45577f83e01557cf8b0ab3bc9,Multinational Banks,46,Lagos,41-61
8a858fab5b9105dc015b9a196ae14921,GT Bank,37,Lagos,36-40
8a858e2d5bb55d46015bc6fa50f3384f,GT Bank,33,Lagos,26-35
8a858f965bb63a25015bba71070e6859,Multinational Banks,31,Lagos,26-35
8a858f415ba54724015baa6a28020272,Multinational Banks,44,Lagos,41-61
8a858f30551130db0155118e48f916fa,GT Bank,32,Other,26-35
8a858e1158dc4d830158f8829c7929a1,Multinational Banks,52,Lagos,41-61
8a858e125a48129b015a4d67d0af79ce,GT Bank,39,Lagos,36-40
8a858f5e5992fa95015994d38cc67941,GT Bank,34,Lagos,26-35
8a858fdb58c2d2120158c76cf8d52e51,GT Bank,37,Other,36-40
8a858f035ac15096015ac26a787c0fc6,Multinational Banks,34,Other,26-35
8a858e9b560bbd6301561ea184a0102d,Multinational Banks,32,Lagos,26-35
8a858e995bfc46c6015bfcda377e4b6e,Multinational Banks,32,Lagos,26-35
8a858ee25b34d796015b359426605c33,Multinational Banks,35,Other,26-35
8a858ed45c454c11015c45bcf57039dc,Multinational Banks,35,Lagos,26-35
8a858eaa55a0b8ae0155a3c170210462,Multinational Banks,37,Other,36-40
8a858eda552adcc20155538395171da2,Multinational Banks,56,Lagos,41-61
8a858f335c8d9723015c8e03c1123a8f,Multinational Banks,45,Other,41-61
8a858e865c1b00d9015c1b4a546d2814,Multinational Banks,31,Other,26-35
8a858f365b2547f3015b25c392084b59,Multinational Banks,41,Lagos,41-61
8a858fd85b685607015b75c236d17101,Multinational Banks,37,Other,36-40
8a858eac5b3ece95015b427ffc7c3faa,GT Bank,34,Other,26-35
8a858f665c45930d015c549074f912f5,Multinational Banks,41,Lagos,41-61
8a858e6a5b814a98015b81925abc298e,Multinational Banks,35,Other,26-35
8a858e645755e622015763380e322ea2,GT Bank,34,Lagos,26-35
8a858e6c5c88d145015c9c27783c72a0,GT Bank,40,Lagos,36-40
8a858edb5bd936e4015bddd8e11a30e0,GT Bank,46,Lagos,41-61
8a858f375b493337015b4b25205578c3,GT Bank,32,Lagos,26-35
8a8589b953d0be470153d20503ec69ee,GT Bank,35,Other,26-35
8a858f4e5ca72981015ca7886d4725d6,Multinational Banks,39,Other,36-40
8a858f0455d9feaf0155ea840c8f410a,GT Bank,44,Lagos,41-61
8a858f98560bbe11015617e422ed44ad,GT Bank,28,Other,26-35
8a858f7e5c69a6e3015c6f838d472fa2,GT Bank,36,Lagos,36-40
8a858e7855113fb70155241e8df50aba,GT Bank,32,Lagos,26-35
8a858e8d56b784480156bc6edb9004d9,Multinational Banks,39,Lagos,36-40
8a858966538deb19015399017c6624de,GT Bank,38,Other,36-40
8a858e2e5bb57a37015bbdd7f994337a,Multinational Banks,35,Lagos,26-35
8a858e345bd96da8015bdf494ac059fe,GT Bank,34,Lagos,26-35
8a858ff25a6a19ee015a6ac2e28c67a5,GT Bank,41,Other,41-61
8a858ff25a617906015a6644377f536f,Multinational Banks,36,Other,36-40
8a858e1d5ad28479015ad309602c6027,Multinational Banks,34,Other,26-35
8a858f605b911d60015b91b99d55400d,Multinational Banks,48,Other,41-61
8a858f2f54e28d530154f3a9d35625d8,GT Bank,39,Lagos,36-40
8a85890253e2f1180153e60ece4201a1,Multinational Banks,40,Lagos,36-40
8a858ee05989e8dc01598c5dd0201b40,GT Bank,50,Other,41-61
8a858f9d5668e3f101566fd2e9f52c60,Multinational Banks,38,Other,36-40
8a858f2c59cb2d550159cbf3d0437cb5,GT Bank,35,Lagos,26-35
8a858e225c404292015c416cdcea2c34,Multinational Banks,45,Other,41-61
8a858f8c5ca0e7fe015ca109320612e2,GT Bank,34,Other,26-35
8a858e6d58b0cc520158c8d1f12252d4,Multinational Banks,38,Lagos,36-40
8a858e445add19b4015ade12ac4d382a,Multinational Banks,40,Other,36-40
8a858efa5c646292015c7398b96b4251,GT Bank,30,Other,26-35
8a858e395cb1d4d9015cb1e79d810892,GT Bank,39,Lagos,36-40
8a858f725bce8549015bceca7b8d2b13,GT Bank,37,Lagos,36-40
8a858e0256b781d80156dfc0073a1c17,GT Bank,39,Lagos,36-40
8a858e885c17687c015c19eead6338fd,GT Bank,44,Lagos,41-61
8a858eb45876dcc5015885b5a2c16618,Multinational Banks,50,Other,41-61
8a858f265c1c393e015c1e796dbe49eb,Multinational Banks,50,Other,41-61
8a858e5b5bd99460015bdfb8f92e480d,Multinational Banks,40,Lagos,36-40
8a858f5a57519e48015757dbf8635809,GT Bank,39,Lagos,36-40
8a858fab5bd395d6015bd3e7e69023fe,Multinational Banks,39,Lagos,36-40
8a858f9e5a41dfd7015a41e5a0fa0665,GT Bank,31,Lagos,26-35
8a858e0156b782a10156e09c0f90725b,Multinational Banks,40,Other,36-40
8a858e6d5b62e36f015b6510c8b02ff6,Multinational Banks,31,Other,26-35
8a858f6b570f2de9015721e9fbb40ecf,Multinational Banks,56,Lagos,41-61
8a858f415ba54724015ba9b1afa11ea1,Multinational Banks,36,Other,36-40
8a858f5c5ad7d927015adc131c314be0,Multinational Banks,47,Other,41-61
8a858e335b806e4d015b807c181d101f,GT Bank,34,Lagos,26-35
8a858ee0560bc077015622853dd2708e,Multinational Banks,33,Lagos,26-35
8a858faf56b7821c0156b82b996d2f03,Multinational Banks,38,Other,36-40
8a858fe55656a938015665efb0863ea3,GT Bank,37,Lagos,36-40
8a858ef85a613c85015a64b7deef076c,Multinational Banks,43,Lagos,41-61
8a858eba5c884d2a015c8ab2964f14c1,Multinational Banks,37,Other,36-40
8a85895354a059690154be274bd235f2,Multinational Banks,45,Other,41-61
8a858fde56eb02280156f59b976d46c0,Multinational Banks,28,Other,26-35
8a858fa4552add9f01552f0f19e814e4,GT Bank,31,Other,26-35
8a858f0056b7cf8e0156bd17f476237d,Multinational Banks,35,Other,26-35
8a858e885b68546c015b8024c36b040d,Multinational Banks,38,Other,36-40
8a858f905c06a9c0015c0c987a4b6bf0,GT Bank,33,Lagos,26-35
8a858edb5bd936e4015be7b71da27564,Multinational Banks,33,Other,26-35
8a858e005c2154c2015c30e623201bdd,GT Bank,46,Lagos,41-61
8a858e575bf80f73015bfbb6e1692e6d,GT Bank,32,Lagos,26-35
8a858f1554e294490154f2d722955866,GT Bank,42,Lagos,41-61
8a858ee55830c4b901583188b0290def,Multinational Banks,49,Lagos,41-61
8a858f495a70f465015a77105b502f88,Multinational Banks,41,Other,41-61
8a858e985885ff6d0158aa2ce6772cff,GT Bank,39,Other,36-40
8a858e7d595026f80159636aa36f487b,Multinational Banks,34,Other,26-35
8a858e4b5cb1e4d7015cbbde80436cf1,Multinational Banks,40,Other,36-40
8a858e945bfdb9e7015c0fab19aa6d1c,Multinational Banks,35,Lagos,26-35
8a858fd3552c75620155418b25e524a5,GT Bank,41,Other,41-61
8a85896653e2e18b0153eb033c3b45fd,Multinational Banks,46,Lagos,41-61
8a858ede57f78f520157fcfdcb4f1091,Multinational Banks,41,Lagos,41-61
8a858f8d5b81700a015b817cfacf0c55,Multinational Banks,33,Lagos,26-35
8a858f3455a0d8070155a8735a113979,GT Bank,48,Other,41-61
8a858f6f5b3f095b015b3f57daaa5cff,GT Bank,45,Other,41-61
8a858fae59ac8f090159ac920f32025b,GT Bank,35,Lagos,26-35
8a858f9f5bd99987015be4ac07c556fa,Multinational Banks,40,Lagos,36-40
8a858fd05cc58b2e015cc59e44600b9a,GT Bank,37,Other,36-40
8a858e6f5cd5e874015ce9b5593941a5,GT Bank,39,Other,36-40
8a858f9c56aaf37d0156b726935e2616,GT Bank,36,Lagos,36-40
8a858ee55cb156e6015cc2a0644b7078,Multinational Banks,27,Other,26-35
8a858ee55830c4b90158341898b03594,Multinational Banks,30,Lagos,26-35
8a858fab5cd5e1a7015ce50756cf0aef,Multinational Banks,35,Lagos,26-35
8a858f92582fcca1015830e86df9601c,GT Bank,42,Lagos,41-61
8a858e51584a1fc7015859e83e2a4eb4,GT Bank,41,Other,41-61
8a858fcb5c87dd04015c882423cd3abd,GT Bank,38,Other,36-40
8a858f4c5bb597f6015bb9f60ed711da,Multinational Banks,42,Other,41-61
8a858ffd5caca417015cad3c3d7547e2,GT Bank,37,Lagos,36-40
8a858edf580afd5e01580b8217652c4b,Multinational Banks,44,Other,41-61
8a858ff55b444a8c015b474b44f9305e,Multinational Banks,41,Other,41-61
8a858e9b5a195041015a1a7d86c7564f,Multinational Banks,40,Lagos,36-40
8a858e4357be1daf0157d3f044ce2aaf,GT Bank,37,Other,36-40
8a858efa5c646292015c72dba8c02e37,Multinational Banks,42,Other,41-61
8a858f335cea21f8015cea235c6500bf,Multinational Banks,42,Lagos,41-61
8a858e69566ae5b801567b97d3465e99,Multinational Banks,33,Other,26-35
8a858f54589736f40158ac5696443c4b,Multinational Banks,30,Other,26-35
8a858fba5cd5feee015cdb0546383f66,Multinational Banks,38,Other,36-40
8a85881053bc33670153c1f814696fb8,GT Bank,52,Other,41-61
8a858f0656b7820c0156bbfed27f3ba2,GT Bank,37,Other,36-40
8a858e1e5b1fc4ad015b1ff96614226a,GT Bank,58,Lagos,41-61
8a8588f35451808f01547acafc312bc2,GT Bank,39,Lagos,36-40
8a858e8d5bf2d0c1015bf2effef1148b,GT Bank,40,Lagos,36-40
8a858953548fb0c0015497256a1f4a6d,Multinational Banks,44,Other,41-61
8a85891e53ad0e6b0153bdec607d1d0c,Multinational Banks,36,Lagos,36-40
8a858f265cfa1a64015d0906c8d50f79,GT Bank,40,Lagos,36-40
8a858e1d5c5a460c015c5a51775a0613,Multinational Banks,32,Lagos,26-35
8a858e785c8d9167015c9341c238485a,Multinational Banks,40,Lagos,36-40
8a85893d53e2e2f30153e587432034bf,GT Bank,31,Lagos,26-35
8a858f9d5bd44001015bd4808a431ecf,Multinational Banks,44,Lagos,41-61
8a858fff57becca70157c9a4c75303d3,GT Bank,45,Lagos,41-61
8a858fa3552ae1120155466a51db4d34,Multinational Banks,39,Lagos,36-40
8a858f8b59e0e8980159e5bcc1e21094,Multinational Banks,34,Lagos,26-35
8a858fa057e2a0a50157e87651495c74,Multinational Banks,31,Other,26-35
8a858ecc5aa30451015aa42f76320bc7,Multinational Banks,39,Lagos,36-40
8a858f005d1d8608015d1dd8e0a0320c,GT Bank,49,Other,41-61
8a858f54589736f401589bd68e546ad3,GT Bank,33,Lagos,26-35
8a858fc15b68ba6a015b72f1c66205da,Multinational Banks,41,Lagos,41-61
8a858e935cedfe55015cee2ad92f236f,GT Bank,29,Lagos,26-35
8a858edd5c35be80015c39a17bd01f8a,Multinational Banks,45,Other,41-61
8a858e2d565657b1015663ff20d43576,Multinational Banks,33,Other,26-35
8a858ebc572e1e3a015730850b3c727f,GT Bank,45,Lagos,41-61
8a858f1f5c16cb02015c170c7755239d,Multinational Banks,45,Lagos,41-61
8a858fd75bc96a6f015bca93597064b2,Multinational Banks,38,Lagos,36-40
8a858f965bb63a25015bbf63fd062e2e,Multinational Banks,48,Other,41-61
8a858f1f586c8fc8015870ffe8e17424,Multinational Banks,29,Other,26-35
8a858eaf5800dcbe01580628f255795f,Multinational Banks,34,Other,26-35
8a858e875c63d395015c75092d8136d9,Multinational Banks,31,Lagos,26-35
8a858e65582a517e0158314aa5853c15,Multinational Banks,41,Other,41-61
8a858f0456511c9401565eca240c4b6c,Multinational Banks,39,Other,36-40
8a858f475c7ea023015c7f44743f1d04,Multinational Banks,30,Lagos,26-35
